UDI,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Product ID,Type_H,Type_L,Type_M
1.7135178724954798,-0.8523973761276875,-1.4191660869562706,-0.20513776615568505,0.20194643856208588,-0.07778358253440293,L57126,0,1,0
0.8651593827064512,0.14752329642507697,1.209468451660267,-0.31112011765456643,0.5129280437275106,1.1476495496981636,M22357,0,0,1
0.2630985189852051,0.8974638008396503,0.8724640236325086,0.06818514034143008,-0.42001677176876356,-0.7376321921980926,L52939,0,1,0
-0.35905413420429894,1.1474439689778415,1.0072657948436043,-0.07126532215709803,-0.17925681938262783,-0.9575817287526558,H33377,1,0,0
0.6950719925527504,0.2975113973079973,0.40065782439365477,-0.6681133016507984,-0.03881351382404913,-1.648851700781283,H36420,1,0,0
-0.23815698723150558,0.7474756999567299,0.0636533963658965,-0.606755098151446,0.6533713492860893,-1.1461099029422814,L51492,0,1,0
0.9742785841288865,-0.002464804457843392,1.0072657948436043,0.7096572678346594,-0.8012200297134773,0.3149834470273171,L54992,0,1,0
-0.9947167837603902,-0.3024410062236841,-0.677756345295187,1.4571117468267702,-1.5736582102856609,0.3149834470273171,L49308,0,1,0
-0.3327269617976161,0.9474598344672714,0.5354595956047504,0.1574334363404881,-0.06890850787231645,-1.5545876136864702,L51219,0,1,0
0.4411533428935598,0.5974875990738095,0.5354595956047504,0.9606681003320101,-1.112201634878902,-1.0989778593948751,L53453,0,1,0
0.51667075848115,0.39750346456326807,-0.003747489239670474,-0.3947903951536833,1.2753345596169388,1.1005175061507573,L53671,0,1,0
-1.0456390777575266,-1.0023854770106078,-1.6213687437728947,-0.8577659306487967,0.5028963790447548,0.7863038825013812,L49161,0,1,0
-0.8769373282568093,-0.5524211743618752,-0.9473598877173782,-0.08242135915698029,0.04143980363799563,0.36211549057472353,M17328,0,0,1
-0.09231830850501271,1.6474043052542235,1.0746666804491714,-0.30554209915462527,0.4627697203137324,1.8074981593618533,L51913,0,1,0
-1.2552172265212516,-0.6024172079894964,0.13105428197142516,-0.06568730365715691,-0.8814733471755224,-0.09349426371687174,M16236,0,0,1
1.0858226566940425,-0.15245290534076375,0.737662252421413,0.6204089718356014,-0.7610933709824549,-0.7533428733805614,L55314,0,1,0
-1.1357057202014416,-0.9023934097553371,-1.5539678581673662,0.8323736748333642,-0.7610933709824549,-0.26631175672402857,L48901,0,1,0
1.2233474915026357,-0.7024092752447672,-0.47555368847852436,-0.5007727466525647,0.6533713492860893,-1.2875060335845006,L55711,0,1,0
-1.3778464243102742,-1.9023140823081015,-1.8909722861951244,-0.13262352565645041,-0.34979511898947385,-1.0989778593948751,L48202,0,1,0
1.4433179451637352,-1.2023696115211493,-0.9473598877173782,-0.829875838149091,1.3455562123962277,1.0533854626033508,M24026,0,0,1
1.425651026838198,-1.2023696115211493,-0.9473598877173782,-0.5286628391522703,0.8239096488929353,-0.9732924099351247,M23975,0,0,1
-1.1952882682797237,-0.8024013425000663,-0.7451572309007539,0.9327780078323045,-1.0520116467823681,-0.014940857804527726,L48729,0,1,0
0.4730230779121758,-0.05246083808549298,-0.3407519172674287,-0.7071594311503863,1.796981123120231,-0.7690535545630302,M21225,0,0,1
1.1176923917126584,-0.452429107106576,0.33325693878808776,-0.8354538566490322,2.1480893870166784,-0.6905001486506862,L55406,0,1,0
-1.0660772773890304,-1.0023854770106078,-1.4865669725617991,0.9885581928317156,-1.3429299225822813,-1.5545876136864702,L49102,0,1,0
-1.6722950630692264,-0.9523894433829583,-1.3517652013507035,2.14878604081947,-1.9247664741821078,-1.2403739900370943,M15032,0,0,1
-0.5734820252534655,0.6974796663290803,0.4680587099991834,0.9327780078323045,-1.2125182817064584,0.9748320566910068,L50524,0,1,0
1.0577634334711306,0.2475153636803477,1.2768693372657955,1.942399356321648,-1.8344814920373074,-0.8161855981104366,L55233,0,1,0
-0.6607773863914137,-0.002464804457843392,-0.47555368847852436,4.207074867297745,-2.3761913849061114,0.9748320566910068,M17952,0,0,1
0.6590453355751845,0.49749553181853884,1.0746666804491714,-0.43383652465327116,0.06150313300350718,0.723461157771506,L54082,0,1,0
1.1620328926081243,-0.7024092752447672,-0.27335103166186175,-0.829875838149091,1.034574607230803,1.3833097674351955,L55534,0,1,0
1.0054554988210107,0.3475074309356185,1.5464728796880252,-0.606755098151446,0.723593002065379,0.36211549057472353,M22762,0,0,1
1.3359307945575292,-1.1523735778935282,-0.7451572309007539,-1.1812910036453819,2.3788176747200582,-1.3660594394968446,M23716,0,0,1
-1.7034719777613507,-0.5524211743618752,-0.7451572309007539,-0.4784606726528002,0.08156646236901802,-1.5231662513215327,L47262,0,1,0
-0.7425301849174286,0.2475153636803477,-0.47555368847852436,-0.37805633965385993,0.5229597084102664,1.8074981593618533,H32270,1,0,0
-0.013683201448210138,1.9473805070200358,1.8160764221102164,-1.1143547816460884,2.2383743691614786,0.7548825201364435,L52140,0,1,0
-0.034467811242959716,1.797392406137144,1.6138737652935538,-0.8410318751489733,0.1919147738793301,1.7760767969969156,L52080,0,1,0
-1.1973667292591985,-0.8024013425000663,-0.7451572309007539,0.4976925648368967,-0.5103017539135641,-0.23489039435909095,L48723,0,1,0
-0.36182541551026554,1.1474439689778415,1.0072657948436043,-0.5063507651525058,0.964352954451514,-1.256084671219563,L51135,0,1,0
0.08227241377088375,1.8973844733924148,2.018279078926879,-0.22187182165550842,0.23204143261035248,-1.0989778593948751,L52417,0,1,0
0.9032645006634921,0.2475153636803477,0.8724640236325086,-0.3947903951536833,0.11166145641728534,-1.1618205841247502,M22467,0,0,1
-1.0002593463723235,-0.2524449725960345,-0.61035545968962,1.7471687088237087,-1.7441965098925065,-0.48626129327859174,L49292,0,1,0
-0.626136370066831,0.0475312291698062,-0.5429545740840913,-0.6736913201507395,-0.018750184458538297,1.7760767969969156,M18052,0,0,1
0.5831815098243486,0.7474756999567299,0.602860481210279,-1.231493170144852,1.0646696012790704,-1.5231662513215327,L53863,0,1,0
0.7207063446329416,0.3475074309356185,0.2658560531825208,0.023560992341901083,0.7336246667481341,1.4932845357124773,L54260,0,1,0
0.913310395397621,0.19751933005269812,1.0072657948436043,0.9216219708324221,-1.0319483174168569,-0.07778358253440293,L54816,0,1,0
1.4602920431627808,-1.0523815106382575,-0.8125581165062826,0.7933275453337764,-0.8313150237617443,-0.21917971317662216,L56395,0,1,0
-1.5811891901355741,-1.3023616787764485,-1.149562544534041,-0.25533993265515514,0.12169312110004112,-1.020424453482531,L47615,0,1,0
-0.07811549181193383,1.797392406137144,1.3442702228713626,1.6077182463251805,-1.6739748571132171,-0.07778358253440293,L51954,0,1,0
-1.5319989469546669,-1.1523735778935282,-0.20595014605633308,0.29130588033907506,-0.22941514279640599,1.3833097674351955,L47757,0,1,0
-1.1301631575895084,-0.8024013425000663,-1.4191660869562706,1.139164692330126,-1.272708269802992,0.4092475341221299,L48917,0,1,0
0.37845310334606524,0.44749949819088924,0.4680587099991834,0.6650331198351305,-1.1523282936099244,-1.4131914830442511,L53272,0,1,0
-0.2925433828611003,0.997455868094921,0.33325693878808776,-0.9414362081479135,0.4427063909482209,-0.36057584381884134,L51335,0,1,0
1.6369612264181521,-0.652413241617146,-0.20595014605633308,0.5032705833368378,-1.2125182817064584,0.44066889648706753,M24585,0,0,1
1.5292276656487003,-0.9523894433829583,-0.9473598877173782,-1.0306845041469714,1.3957145358100058,1.5561272604423524,L56594,0,1,0
0.07742267148544217,1.9473805070200358,2.153080850137975,-1.052996578146736,0.723593002065379,-1.6645623819637518,M20083,0,0,1
1.6542817345804435,-0.7024092752447672,-0.3407519172674287,0.8100616008335997,-1.2225499463892138,-1.0047137723000623,M24635,0,0,1
1.4204548743895107,-1.3523577124040698,-1.216963430139608,-0.5175068021523881,1.3555878770789835,-1.5860089760514078,L56280,0,1,0
-0.8994539888677879,-0.40243307347895485,-0.8799590021118496,-0.5063507651525058,1.1449229187411152,1.0219641002384132,H31817,1,0,0
-0.8031519634854483,-0.10245687171311416,-0.3407519172674287,0.034717029341783334,-0.7811567003479657,-1.4131914830442511,L49861,0,1,0
0.8558063082988139,0.19751933005269812,1.0746666804491714,-1.1534009111456762,1.4659361885892956,0.04790186692534748,L54650,0,1,0
-0.21425468596754357,0.9474598344672714,-0.27335103166186175,-0.5175068021523881,0.3223264147551537,1.8389195217267909,L51561,0,1,0
-1.0816657347350926,-0.9023934097553371,-1.4865669725617991,0.15185541784054696,-0.6206500654238761,-0.12491562608180934,M16737,0,0,1
0.7061571177766169,0.3475074309356185,0.40065782439365477,0.6427210458353659,-0.5805234066928531,-0.29773311908896616,L54218,0,1,0
0.7827137638539445,0.19751933005269812,0.33325693878808776,-0.2162938031555673,0.3022630853896422,-1.5545876136864702,M22119,0,0,1
-0.9909062719646861,-0.35243703985130526,-0.677756345295187,-0.690425375650563,0.7637196607964014,0.7548825201364435,L49319,0,1,0
1.6955045440066967,-0.5524211743618752,-0.3407519172674287,0.5925188793358959,-0.8915050118582778,0.9591213755085379,L57074,0,1,0
1.3584474551685077,-1.4523497796593405,-1.2843643157451365,0.5255826573366024,-0.6708083888376544,1.3204670427053204,L56101,0,1,0
-0.09301112883150436,1.6474043052542235,1.0746666804491714,-1.326319484643851,0.5129280437275106,1.744655434631978,L51911,0,1,0
-0.9597293572725617,-0.3024410062236841,-0.8799590021118496,0.7933275453337764,-0.9216000059065448,0.9905427378734756,L49409,0,1,0
0.4629771831780468,0.19751933005269812,-0.1385492604507661,-0.8019857456493854,0.8138779842101795,1.4618631733475396,L53516,0,1,0
-1.016887034208123,-0.20244893896838492,-0.3407519172674287,-0.4784606726528002,0.14175645046555194,0.9434106943260692,L49244,0,1,0
-1.1322416185689832,-0.8523973761276875,-1.4191660869562706,-0.29996408065468416,0.20194643856208588,0.1421659540201603,M16591,0,0,1
-1.142633923466358,-1.0023854770106078,-1.5539678581673662,-0.3334321916543309,0.252104761975864,-0.9575817287526558,L48881,0,1,0
0.7442622357336578,0.14752329642507697,-0.1385492604507661,0.43633436133754433,0.08156646236901802,0.7863038825013812,M22008,0,0,1
-0.8253222139331812,-0.3024410062236841,-0.61035545968962,0.731969341834424,-0.40998510708600777,-0.627657423920811,L49797,0,1,0
-1.070927019674472,-1.0523815106382575,-1.6213687437728947,2.4444210213163493,-1.9849564622786418,1.1633602308806323,L49088,0,1,0
1.6005881592773403,-0.5524211743618752,-0.003747489239670474,-0.38363435815380104,0.5931813611895553,0.016480504560409875,L56800,0,1,0
-0.28665441008592124,1.0974479353501918,0.40065782439365477,-0.8521879121488555,1.0044796131825364,0.3778261717571923,L51352,0,1,0
-1.386160268228174,-1.8023220150528307,-1.8909722861951244,2.968754760310815,-2.065209779740687,1.179070912063101,M15858,0,0,1
-0.28111184747398804,1.1474439689778415,0.5354595956047504,0.4028662503378976,-0.8212833590789884,0.9591213755085379,M19048,0,0,1
1.4031343662272193,-1.3023616787764485,-1.0147607733229451,0.15185541784054696,-0.8614100178100111,-0.5019719744610606,M23910,0,0,1
-1.611326874337961,-1.2023696115211493,-1.149562544534041,0.43633436133754433,-0.8313150237617443,-1.0832671782124061,L47528,0,1,0
0.6926471214100297,0.2975113973079973,0.4680587099991834,-0.45614859865303564,-0.32973178962396227,1.3361777238877892,M21859,0,0,1
1.557286888871612,-0.35243703985130526,-0.003747489239670474,-0.9247021526480902,0.4828330496792433,1.7760767969969156,H38909,1,0,0
0.3126351723293582,0.44749949819088924,0.40065782439365477,0.330352009838663,-0.46014343049978595,1.2262029556105076,L53082,0,1,0
1.1041823953460712,-0.20244893896838492,0.602860481210279,-0.5063507651525058,0.6333080199205777,1.3833097674351955,L55367,0,1,0
0.37083207975465704,0.44749949819088924,0.602860481210279,0.42517832433766206,-0.8012200297134773,1.179070912063101,L53250,0,1,0
-1.5299204859751918,-1.1523735778935282,-0.27335103166186175,0.8825758413328343,-0.7811567003479657,1.603259303989759,H29997,1,0,0
-0.027886018141289017,1.6474043052542235,1.4790719940824582,-0.18282569215592054,0.0013131449069732513,-0.9104496852052494,L52099,0,1,0
-0.7293665987140873,0.3475074309356185,-0.27335103166186175,1.083384507330715,-1.5234998868718825,-0.36057584381884134,L50074,0,1,0
0.7515368491618202,0.14752329642507697,0.13105428197142516,-0.2609179511550963,1.2352079008859156,-1.6645623819637518,L54349,0,1,0
0.053520370221480165,2.0973686079029563,2.28788262134907,0.1630114548404292,-0.23944680747916175,-1.3032167147669695,L52334,0,1,0
0.3195633755942748,0.2475153636803477,0.19845516757699214,-0.5788650056517404,0.3323580794379088,-1.2089526276721567,L53102,0,1,0
-0.7047714771236336,0.3475074309356185,-0.3407519172674287,1.669076449824533,-1.5134682221891271,-0.6590787862857486,M17825,0,0,1
-1.7079753098835466,-0.5524211743618752,-0.677756345295187,-0.7183154681502685,2.5794509683751707,1.3047563615228517,L47249,0,1,0
0.3486618293069242,0.2975113973079973,0.33325693878808776,3.4428863328058106,-2.2056530852992657,-1.4446128454091887,M20866,0,0,1
-1.2008308308916569,-1.0023854770106078,-0.7451572309007539,-1.1143547816460884,1.1449229187411152,-0.627657423920811,M16393,0,0,1
-0.7262489072448748,0.3475074309356185,-0.3407519172674287,1.083384507330715,-1.3328982578995259,0.0007698233779410749,M17763,0,0,1
-1.168614685709795,-1.0523815106382575,-1.4865669725617991,-1.3151634476439689,1.9374244286788098,-0.5176826556435293,M16486,0,0,1
0.3919630997126525,0.49749553181853884,0.670261366815846,0.5646287868361902,-0.23944680747916175,0.1578766352026291,H35545,1,0,0
-1.4866192155694635,-1.2023696115211493,-0.8125581165062826,-0.6848473571506217,0.5931813611895553,-0.10920494489934053,M15568,0,0,1
0.10305702356563332,1.847388439764765,2.085679964532446,-0.740627542150033,0.8640363076239577,1.179070912063101,L52477,0,1,0
-0.09682164062720845,1.6974003388818448,1.1420675660547,-1.0362625226469127,0.4126113968999543,1.3204670427053204,M19580,0,0,1
-0.1920844355198107,1.2474360362331123,0.13105428197142516,0.9885581928317156,-1.0118849880513456,0.7548825201364435,L51625,0,1,0
-1.5150248489556213,-0.8024013425000663,0.0636533963658965,-0.032219192657510165,-0.48020675986529676,-0.25060107554155975,L47806,0,1,0
-1.0376716440028726,-0.7524053088724167,-1.216963430139608,-0.4896167096526824,0.7536879961136456,-1.4131914830442511,L49184,0,1,0
0.16991418507207778,1.2974320698607618,1.4116711084769296,-1.3988337251430858,2.8603375794923283,-1.6959837443286896,L52670,0,1,0
1.366068478759916,-1.3523577124040698,-1.0821616589285121,-0.5007727466525647,0.4427063909482209,-1.1618205841247502,M23803,0,0,1
-0.32475952804296215,0.997455868094921,0.602860481210279,-0.5175068021523881,0.4025797322171985,-0.6905001486506862,L51242,0,1,0
-0.696111223042488,0.2975113973079973,-0.1385492604507661,0.8323736748333642,-1.1422966289271685,0.4249582153045987,L50170,0,1,0
0.10478907438186245,1.9473805070200358,2.085679964532446,-0.2664959696550374,-0.27957346621018414,1.3675990862527267,L52482,0,1,0
-1.5673327836057411,-1.3023616787764485,-0.61035545968962,-0.8856560231485022,0.11166145641728534,0.6920397954065683,L47655,0,1,0
0.6344502139847309,0.5474915654461884,0.670261366815846,0.14627739934060582,1.2352079008859156,1.179070912063101,L54011,0,1,0
-0.1844634119284025,1.3974241371160325,0.40065782439365477,0.43633436133754433,-0.20935181343089515,1.5561272604423524,L51647,0,1,0
-1.4311935894501313,-2.1022982168186433,-2.3627784854339784,-0.13820154415639155,-0.22941514279640599,-0.7533428733805614,M15728,0,0,1
-0.7934524789145652,-0.20244893896838492,-0.61035545968962,0.5702068053361313,-0.42001677176876356,-0.42341856854871657,L49889,0,1,0
0.42314001440477683,0.5974875990738095,0.602860481210279,-1.0027944116472658,1.0847329306445812,0.1578766352026291,M21081,0,0,1
-0.7619291540591949,0.09752726279742736,-0.3407519172674287,-0.2162938031555673,0.5731180318240445,-0.29773311908896616,M17660,0,0,1
1.3570618145155244,-1.4523497796593405,-1.216963430139608,-0.05453126665727467,-0.20935181343089515,1.179070912063101,M23777,0,0,1
0.538494598765637,0.6974796663290803,0.4680587099991834,0.5590507683362491,-1.021916652734101,0.2992727658448483,M21414,0,0,1
1.5673327836057411,-0.5024251407342256,0.19845516757699214,0.6650331198351305,-1.2426132757547248,-0.6119467427383422,H38938,1,0,0
-0.6514243119837764,0.0475312291698062,-0.4081528028729957,1.7806368198233555,-1.64387986306495,-1.2875060335845006,L50299,0,1,0
-1.3141069542730421,-1.5523418469146397,-1.3517652013507035,-1.231493170144852,1.3555878770789835,-0.313443800271435,H30620,1,0,0
1.5378879197298458,-0.9523894433829583,-0.8125581165062826,-0.5900210426516227,0.8239096488929353,-0.7219215110156237,M24299,0,0,1
0.9579973064563326,0.14752329642507697,1.0746666804491714,-0.6234891536512694,1.6264428235133859,-1.570298294868939,H37179,1,0,0
-1.4668738362644513,-1.5523418469146397,-1.3517652013507035,-1.1534009111456762,1.3957145358100058,-1.5860089760514078,L47945,0,1,0
0.0749978003427214,1.847388439764765,1.8160764221102164,-1.2426492071447344,1.1850495774721375,1.3990204486176645,M20076,0,0,1
0.45778103072935944,0.3475074309356185,0.13105428197142516,-1.409989762142968,2.499197650913126,0.8177252448663187,L53501,0,1,0
-1.1059144461623005,-1.0023854770106078,-1.6213687437728947,0.6427210458353659,-1.112201634878902,0.2364300411149731,L48987,0,1,0
